date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-01-31,0,left,1493875229113860098,https://twitter.com/FootyScran/status/1493875229113860098,18.0,32.1,2022,Cheeseburger and cheesy chips,With water,PSG,FRA,0_left.webp,https://scrandle.com/media/o/FLtPmfgXIAEnWVz.webp,scrandle,center,228.9923834057661
2026-01-31,0,right,1708822151854256598,https://twitter.com/FootyScran/status/1708822151854256598,10.0,92.3,2023,Sweet chili and lime shredded chicken flatbread,,Solihull Moors,ENG,0_right.webp,https://scrandle.com/media/o/F7b0sDsXIAA5f_1.webp,scrandle,center,534.4250706664619
2026-01-31,1,left,1521582969177190402,https://twitter.com/FootyScran/status/1521582969177190402,0.0,93.7,2022,Sri Lankan food platter,Free for fans,AS Velasca,ITA,1_left.webp,https://scrandle.com/media/o/FR2_o7PXwAIkq09.webp,scrandle,center,510.8569162370755
2026-01-31,1,right,1586714416866902016,https://twitter.com/FootyScran/status/1586714416866902016,5.5,88.5,2022,Double bacon cheeseburger,,Whitstable Town,ENG,1_right.webp,https://scrandle.com/media/o/FgUkWWeXkAUTRxW.webp,scrandle,center,533.9644056203887
2026-01-31,2,left,1599452222194352129,https://twitter.com/FootyScran/status/1599452222194352129,7.0,86.8,2022,Christmas chips,"Chips, turkey, stuffing, pigs in blankets and gravy",Sunderland AFC,ENG,2_left.webp,https://scrandle.com/media/o/FjJlUMOWYAIqPan.webp,scrandle,center,336.04251717719836
2026-01-31,2,right,1555954703007105029,https://twitter.com/FootyScran/status/1555954703007105029,4.0,73.2,2022,Scotch egg,,Grimsby Town,ENG,2_right.webp,https://scrandle.com/media/o/FZfcjNzWAAAasQJ.webp,scrandle,center,350.69009025336163
2026-01-31,3,left,1841925096417427564,https://x.com/moneybanks14/status/1841925096417427564,,76.45,2024,Fully loaded fries,,Leeds United,ENG,3_left.webp,https://scrandle.com/media/o/GY_VHRMWMAARcta.webp,scrandle,center,505.8760012872177
2026-01-31,3,right,1869085485504819600,https://x.com/SportScran/status/1869085485504819600,3.0,52.46,2024,Chicken curry chip butty,,Redcar Town FC,ENG,3_right.webp,https://scrandle.com/media/o/GfBTV6tXIAAWFJe.webp,scrandle,center,329.37935186774376
2026-01-31,4,left,1515027212453531658,https://twitter.com/FootyScran/status/1515027212453531658,8.0,76.9,2022,"Pork, chips, stuffing and gravy",In a hollowed cob,Birmingham City,ENG,4_left.webp,https://scrandle.com/media/o/FQZ1N-bWUAQS8ef.webp,scrandle,center,394.0938634015711
2026-01-31,4,right,1652674537949995013,https://twitter.com/FootyScran/status/1652674537949995013,4.99,83.7,2023,Chicken and bacon pizza,,MK Dons FC,ENG,4_right.webp,https://scrandle.com/media/o/Fu96u3QXsAEkJnP.webp,scrandle,center,537.9928210168558
2026-01-31,5,left,458692434,https://x.com/GBarca_/status/1974558718647005368,,26.15,2025,Pizza as ordered by Lionel Messi,,Inter Miami CF,USA,5_left.webp,https://scrandle.com/media/o/G2cKsByWIAADecY.webp,scrandle,center,292.7693445230879
2026-01-31,5,right,1896978434288705868,https://x.com/SportScran/status/1896978434288705868,4.5,64.34,2025,"Sausages, chips and curry sauce",In a hollowed cob,Merthyr Town FC,WAL,5_right.webp,https://scrandle.com/media/o/GlNr1KpWUAA4bZx.webp,scrandle,center,394.0873702564732
2026-01-31,6,left,1660552748729880577,https://twitter.com/FootyScran/status/1660552748729880577,3.3,76.9,2023,Bacon and egg roll,,Harbord FC,AUS,6_left.webp,https://scrandle.com/media/o/Fwt37CjWAAE3XPU.webp,scrandle,center,394.1188245341378
2026-01-31,6,right,1494692089879277568,https://twitter.com/FootyScran/status/1494692089879277568,2.5,50.1,2022,"Chips, cheese and curry sauce",,Barwell FC,ENG,6_right.webp,https://scrandle.com/media/o/FL42iDdXoA0Fpac.webp,scrandle,center,234.0483367314404
2026-01-31,7,left,1774072661162799548,https://x.com/FootyScran/status/1774072661162799548,9.5,74.0,2024,Popcorn chicken katsu,,Tottenham Hotspur,ENG,7_left.webp,https://scrandle.com/media/o/GJ7FrghWgAEbh5e.webp,scrandle,center,428.14839534392496
2026-01-31,7,right,1687856108495335424,https://twitter.com/FootyScran/status/1687856108495335424,3.5,19.9,2023,Cheese panini,,Manchester United,ENG,7_right.webp,https://scrandle.com/media/o/F2x4LyFXwAAVRLS.webp,scrandle,center,176.14445514746495
2026-01-31,8,left,1963576539410289133,https://x.com/FootyScran/status/1963576539410289133,14.0,82.6,2025,Cheesy brisket chips,,Aston Villa,ENG,8_left.webp,https://scrandle.com/media/o/G0AGc3vWUAAM9WH.webp,scrandle,center,544.6022014146519
2026-01-31,8,right,1596905827805593601,https://twitter.com/FootyScran/status/1596905827805593601,3.5,55.7,2022,Lychee and blueberry ice lolly,,Qatar World Cup,QAT,8_right.webp,https://scrandle.com/media/o/FilZYoVWAAQ8lW5.webp,scrandle,center,247.2666543956635
2026-01-31,9,left,1899252499627798638,https://x.com/FootyScran/status/1899252499627798638,14.0,48.1,2025,Meatzza Pizza Fries,"Pepperoni, italian sausage, mozzarella, pizza sauce and nacho cheese sauce",FC Dallas,USA,9_left.webp,https://scrandle.com/media/o/GluAFAUXEAAA1ZJ.webp,scrandle,center,444.79002713743625
2026-01-31,9,right,1487517980212740096,https://twitter.com/FootyScran/status/1487517980212740096,4.5,73.6,2022,"Sausages, chips and curry sauce in a cob",,Merthyr Town FC,WAL,9_right.webp,https://scrandle.com/media/o/FKS5t4MWYAcW7hS.webp,scrandle,center,382.6717317827593
