date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-04-06,0,left,1912931071223537678,https://x.com/SportScran/status/1912931071223537678,6.0,80.58,2025,Full hog burger,"Beef patty, bacon, sausages and cheese",Metropolitan Police FC,ENG,0_left.webp,https://scrandle.com/media/o/GowYq4PXQAAylc6.webp,scrandle,center,596.4876673703518
2026-04-06,0,right,1469747654166994955,https://x.com/FootyScran/status/1469747654166994955,6.0,73.22,2021,Cheese steak,,Man City,ENG,0_right.webp,https://scrandle.com/media/o/FGWXs00WUAUzhkO.webp,scrandle,center,552.0791186991715
2026-04-06,1,left,1502691744579833864,https://twitter.com/FootyScran/status/1502691744579833864,4.0,34.1,2022,Wigan kebab,"Pie, peas and gravy in a roll",Rochdale,ENG,1_left.webp,https://scrandle.com/media/o/FNqiLOjXwAoJyI6.webp,scrandle,center,235.49366289385387
2026-04-06,1,right,1701264789807194369,https://twitter.com/FootyScran/status/1701264789807194369,2.95,84.4,2023,Dairy milk doughnut,,Tottenham Hotspur,ENG,1_right.webp,https://scrandle.com/media/o/F5wbTu-XkAAVqV3.webp,scrandle,center,533.4508791967806
2026-04-06,2,left,1543232104892448768,https://twitter.com/FootyScran/status/1543232104892448768,9.0,88.9,2022,Double bacon cheeseburger,,Folkestone Invicta,ENG,2_left.webp,https://scrandle.com/media/o/FWqpa0sXoAEf0NS.webp,scrandle,center,581.5367768764062
2026-04-06,2,right,1545028572875718660,https://twitter.com/FootyScran/status/1545028572875718660,3.75,80.2,2022,Chicken balti pie,,Wolves FC,ENG,2_right.webp,https://scrandle.com/media/o/FXELSzqXgAMpqL2.webp,scrandle,center,258.2923438512272
2026-04-06,3,left,1483785847505891328,https://x.com/FootyScran/status/1483785847505891328,6.0,79.06,2022,Double cheese bacon burger,,Hampton and Richmond Borough,ENG,3_left.webp,https://scrandle.com/media/o/FJd3W3uWYAg0jnI.webp,scrandle,center,614.2227041687319
2026-04-06,3,right,1872715713947025469,https://x.com/albiongirl68/status/1872715713947025469,6.0,23.37,2024,Apple and mince pie crumble,With custard,Brighton & Hove Albion,ENG,3_right.webp,https://scrandle.com/media/o/Gf05BHOWcAA3tns.webp,scrandle,center,217.275902912505
2026-04-06,4,left,1848322163700314498,https://x.com/SportScran/status/1848322163700314498,20.0,80.39,2024,Sharing box,"2 burgers, 2 pies, chicken strips, cheese bites, mozza sticks, 2 drinks and a program",Brentford,ENG,4_left.webp,https://scrandle.com/media/o/GaaPNflWgAAgHwX.webp,scrandle,center,544.6529021373683
2026-04-06,4,right,1785019386857689559,https://x.com/jameswelshman/status/1785019386857689559,9.0,66.9,2024,Chicken Special Souvlaki,,London Senior Cup,ENG,4_right.webp,https://scrandle.com/media/o/GMWpqtLW8AAxrhh.webp,scrandle,center,445.4771095370023
2026-04-06,5,left,1624376147696840705,https://x.com/FootyScran/status/1624376147696840705,4.5,24.02,2023,Wigan kebab with chips,,South Shields FC,ENG,5_left.webp,https://scrandle.com/media/o/ForxfuwWYAIaS8Q.webp,scrandle,center,319.51188776786034
2026-04-06,5,right,1559247250005565442,https://x.com/FootyScran/status/1559247250005565442,7.0,74.92,2022,Pulled pork cheeseburger,With slaw,Frome Town FC,ENG,5_right.webp,https://scrandle.com/media/o/FaOPGzUXkAAN8z0.webp,scrandle,center,495.77735055278913
2026-04-06,6,left,1834627676784763377,https://x.com/FootyScran/status/1834627676784763377,0.5,54.0,2024,Ice cream sandwich,,Bali United,IDN,6_left.webp,https://scrandle.com/media/o/GXXoJQ8WIAAc6IB.webp,scrandle,center,139.24454707271303
2026-04-06,6,right,1558405359135604737,https://twitter.com/FootyScran/status/1558405359135604737,3.0,39.3,2022,Pie in a doughnut,,Nairn County,SCO,6_right.webp,https://scrandle.com/media/o/FaCRaeiXkAIn2Jp.webp,scrandle,center,174.64506306819433
2026-04-06,7,left,1481205400540258304,https://x.com/FootyScran/status/1481205400540258304,4.5,40.57,2022,Cottage pie,,Halifax Town,ENG,7_left.webp,https://scrandle.com/media/o/FI5MctEWQAUFBDs.webp,scrandle,bottom,436.5818389559531
2026-04-06,7,right,1502061144101597209,https://x.com/FootyScran/status/1502061144101597209,4.5,29.1,2022,Green cheeseburger,With green beer,Palmeiras,BRA,7_right.webp,https://scrandle.com/media/o/FNhkphyXsBQQmwy.webp,scrandle,center,340.817031857783
2026-04-06,8,left,1606337335217590272,https://twitter.com/FootyScran/status/1606337335217590272,4.0,75.5,2022,Curry cheese and chips,,Galway United,IRL,8_left.webp,https://scrandle.com/media/o/FkrbSdWXoAMvEEr.webp,scrandle,center,307.81804786506046
2026-04-06,8,right,1727400131379568965,https://twitter.com/FootyScran/status/1727400131379568965,12.0,81.8,2023,Fish and chips,With fried halloumi and curry sauce,Slough Town FC,ENG,8_right.webp,https://scrandle.com/media/o/F_j1QhBXUAAxZGq.webp,scrandle,center,399.15606671919005
2026-04-06,9,left,1461758600775405580,https://x.com/FootyScran/status/1461758600775405580,2.0,13.28,2021,Sausage roll,,Airdrieonians FC,ENG,9_left.webp,https://scrandle.com/media/o/FEk1svwXIAoU6VP.webp,scrandle,center,216.97585877057196
2026-04-06,9,right,1666822218263990272,https://x.com/FootyScran/status/1666822218263990272,2.8,43.68,2023,Spicy sausage,,Slavia Prague,CZE,9_right.webp,https://scrandle.com/media/o/FyG9-HuaUAYmOK6.webp,scrandle,center,321.1115787279632
