date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-04-23,0,left,1952059234562244993,https://x.com/SportScran/status/1952059234562244993,4.5,42.02,2025,8,2,Cambridge United,ENG,0_left.webp,https://scrandle.com/media/o/GxcbhuXWUAE4RGE.webp,scrandle,center,351.59313181327866
2026-04-23,0,right,1512099375639666701,https://x.com/FootyScran/status/1512099375639666701,4.5,20.78,2022,2334,2,Farsley Celtic,ENG,0_right.webp,https://scrandle.com/media/o/FPwOXI6X0Aw_-k8.webp,scrandle,center,216.059002083437
2026-04-23,1,left,1855279998552404413,https://x.com/steveODeee/status/1855279998552404413,5.0,42.83,2024,4,857,Walsall FC,ENG,1_left.webp,https://scrandle.com/media/o/Gb9HUwyWEAA2Vn2.webp,scrandle,center,310.82273692107503
2026-04-23,1,right,100213,,8.8,23.47,2026,2335,2795,Somewhere in Florida,USA,1_right.webp,https://scrandle.com/media/o/image08.webp,scrandle,center,249.70900011102964
2026-04-23,2,left,1604160079288102912,https://x.com/FootyScran/status/1604160079288102912,3.9,29.82,2022,43,162,Huddersfield Town,ENG,2_left.webp,https://scrandle.com/media/o/FkMfFU_XoAAALmT.webp,scrandle,center,371.2359122021097
2026-04-23,2,right,1564247932005752832,https://x.com/FootyScran/status/1564247932005752832,4.0,10.08,2022,3,2,Bath City,ENG,2_right.webp,https://scrandle.com/media/o/FbVTM66WQAAmGRO.webp,scrandle,center,236.8449259519314
2026-04-23,3,left,1787193679091790111,https://x.com/FootyScran/status/1787193679091790111,8.5,41.3,2024,1591,226,Brighton & Hove Albion,ENG,3_left.webp,https://scrandle.com/media/o/GM1jLUKWIAAGtN3.webp,scrandle,center,347.13218837037294
2026-04-23,3,right,100355,,0.8,20.37,2026,1628,2,MTK Budapest,HUN,3_right.webp,https://scrandle.com/media/o/d5cb655b5a65ed5fccebe2ba7e1f5d72.webp,scrandle,center,180.11832105470802
2026-04-23,4,left,1653371541860564994,https://x.com/FootyScran/status/1653371541860564994,12.0,59.59,2023,1600,40,Angel City FC,USA,4_left.webp,https://scrandle.com/media/o/FvH0pzkXsAA5BjX.webp,scrandle,center,430.47753508958016
2026-04-23,4,right,1596939495395725312,https://x.com/FootyScran/status/1596939495395725312,5.7,24.52,2022,3,2,FIFA World Cup,QAT,4_right.webp,https://scrandle.com/media/o/Fil4AFsX0AM6Ru7.webp,scrandle,center,283.040608796559
2026-04-23,5,left,1583858606499196929,https://x.com/FootyScran/status/1583858606499196929,8.0,63.84,2022,2336,2796,Hyde United,ENG,5_left.webp,https://scrandle.com/media/o/Ffr_AMaWQAcwYAG.webp,scrandle,center,438.9087665076144
2026-04-23,5,right,100298,,13.4,25.9,2026,1629,1827,"Salt River Fields, AZ",USA,5_right.webp,https://scrandle.com/media/o/f6a7c5aecae74f5e1144cd27d202a3b6.webp,scrandle,bottom,275.2965326211824
2026-04-23,6,left,1562500646871261184,https://x.com/FootyScran/status/1562500646871261184,7.0,36.88,2022,1630,2,Walsall FC,ENG,6_left.webp,https://scrandle.com/media/o/Fa8eDaPX0AA2WXu.webp,scrandle,center,383.194778450732
2026-04-23,6,right,1596939495395725312,https://x.com/FootyScran/status/1596939495395725312,5.7,24.52,2022,3,2,FIFA World Cup,QAT,6_right.webp,https://scrandle.com/media/o/Fil4AFsX0AM6Ru7.webp,scrandle,center,283.040608796559
2026-04-23,7,left,1865457597320462495,https://x.com/bristolianeagle/status/1865457597320462495,,17.1,2024,8,2,Manchester United,ENG,7_left.webp,https://scrandle.com/media/o/GeNvy-hWYAAtxhq.webp,scrandle,center,274.3809603766719
2026-04-23,7,right,1967075704996327448,https://x.com/Beckerr_XP/status/1967075704996327448,,43.04,2025,526,2,Unknown Location,USA,7_right.webp,https://scrandle.com/media/o/G0x07UtW8AE-C8A.webp,scrandle,center,395.879718046149
2026-04-23,8,left,1563248699824050176,https://x.com/FootyScran/status/1563248699824050176,3.5,36.34,2022,373,2,Ayr United,SCO,8_left.webp,https://scrandle.com/media/o/FbHGZdRVEAIrAzL.webp,scrandle,center,406.8520810061551
2026-04-23,8,right,1926593755693383791,https://x.com/MottysMic/status/1926593755693383791,3.5,29.66,2025,1072,2,Heybridge Swifts FC,ENG,8_right.webp,https://scrandle.com/media/o/GryizgFXsAA7Rt8.webp,scrandle,center,325.7138220139104
2026-04-23,9,left,1583110654814474240,https://x.com/FootyScran/status/1583110654814474240,4.0,30.93,2022,18,2,Queens Park Rangers,ENG,9_left.webp,https://scrandle.com/media/o/FfhWvgOXEAIH9Zd.webp,scrandle,center,217.88600693388904
2026-04-23,9,right,1774327718999715971,https://x.com/glennfisher19/status/1774327718999715971,20.45,20.99,2024,2337,2797,Dignity Health Sports Park,USA,9_right.webp,https://scrandle.com/media/o/GJ-tpxYbIAAmBC9.webp,scrandle,center,210.0079768368833
