date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-08-24,0,left,1609593488844419073,https://twitter.com/FootyScran/status/1609593488844419073,8.95,88.6,2023,478,555,Tottenham Hotspur,ENG,0_left.webp,https://scrandle.com/media/o/FlZsvhyXgAE7OBh.webp,scrandle,center,547.1079641596806
2025-08-24,0,right,1709600110529712534,https://twitter.com/FootyScran/status/1709600110529712534,4.0,27.1,2023,107,119,Leipzig,GER,0_right.webp,https://scrandle.com/media/o/F7m4PJRWcAASTzt.webp,scrandle,center,221.68212683496225
2025-08-24,1,left,1726648757423648950,https://twitter.com/FootyScran/status/1726648757423648950,9.5,66.7,2023,870,2,Fulham FC,ENG,1_left.webp,https://scrandle.com/media/o/F_ZJ5HWW8AA9ydv.webp,scrandle,center,280.1162397201134
2025-08-24,1,right,1507055137000497156,https://twitter.com/FootyScran/status/1507055137000497156,4.0,24.7,2022,115,2,Bacup Borough,ENG,1_right.webp,https://scrandle.com/media/o/FOoiqCxXMAksiUF.webp,scrandle,center,243.9103448579939
2025-08-24,2,left,1741548366796832957,https://twitter.com/FootyScran/status/1741548366796832957,6.5,65.0,2023,3,547,Everton,ENG,2_left.webp,https://scrandle.com/media/o/GCs5AgYW8AAY3ae.webp,scrandle,center,204.64170468961075
2025-08-24,2,right,1518158883625312256,https://twitter.com/FootyScran/status/1518158883625312256,4.0,82.4,2022,908,1160,Benfica,POR,2_right.webp,https://scrandle.com/media/o/FRGVdREWUAEIac1.webp,scrandle,center,349.79214515762044
2025-08-24,3,left,1656805471133609989,https://twitter.com/FootyScran/status/1656805471133609989,5.5,72.1,2023,19,2,Nashville SC,USA,3_left.webp,https://scrandle.com/media/o/Fv4nydxWwAEcK-p.webp,scrandle,center,509.4947004704031
2025-08-24,3,right,1589240241181052928,https://twitter.com/FootyScran/status/1589240241181052928,10.0,71.6,2022,355,392,Man City,ENG,3_right.webp,https://scrandle.com/media/o/Fg4dkwGXEAATh2E.webp,scrandle,center,417.59004709954047
2025-08-24,4,left,1883247310228136309,https://x.com/FootyScran/status/1883247310228136309,5.5,65.6,2025,248,2,Wigan Athletic,ENG,4_left.webp,https://scrandle.com/media/o/GiKjcjnWoAAWvYj.webp,scrandle,center,240.80610033101345
2025-08-24,4,right,1499120641718554639,https://twitter.com/FootyScran/status/1499120641718554639,10.0,94.6,2022,620,2,Avro FC,ENG,4_right.webp,https://scrandle.com/media/o/FM3yQ4BWQAYykf4.webp,scrandle,center,594.8484959024222
2025-08-24,5,left,1628034914506383366,https://twitter.com/FootyScran/status/1628034914506383366,9.5,83.7,2023,650,802,Port Vale,ENG,5_left.webp,https://scrandle.com/media/o/FpfxIAhXoAAXbZ8.webp,scrandle,center,484.5192031845044
2025-08-24,5,right,1609900715547164679,https://twitter.com/FootyScran/status/1609900715547164679,3.4,76.5,2023,1317,2,Pogon Szczecin,POL,5_right.webp,https://scrandle.com/media/o/FleEKjGX0AEZJ43.webp,scrandle,center,333.96894855101675
2025-08-24,6,left,1824839663208796240,https://x.com/FootyScran/status/1824839663208796240,9.0,92.1,2024,325,381,Tilbury FC,ENG,6_left.webp,https://scrandle.com/media/o/GVMh_OaXYAA1C0e.webp,scrandle,center,638.8431351079591
2025-08-24,6,right,1687493882618028032,https://twitter.com/FootyScran/status/1687493882618028032,6.0,89.5,2023,642,2,Hartlepool United,ENG,6_right.webp,https://scrandle.com/media/o/F2suve6WgAAw_7z.webp,scrandle,center,478.0698167338192
2025-08-24,7,left,1652674537949995013,https://twitter.com/FootyScran/status/1652674537949995013,4.99,83.7,2023,671,2,MK Dons FC,ENG,7_left.webp,https://scrandle.com/media/o/Fu96u3QXsAEkJnP.webp,scrandle,center,537.9928210168558
2025-08-24,7,right,1492541183515582471,https://twitter.com/FootyScran/status/1492541183515582471,2.5,64.2,2022,131,2,Elgin City,SCO,7_right.webp,https://scrandle.com/media/o/FLaSSxKX0AseZLD.webp,scrandle,bottom,108.36908309754745
2025-08-24,8,left,1530157417060872193,https://twitter.com/FootyScran/status/1530157417060872193,11.0,88.3,2022,607,26,IF Brommapojkarna,SWE,8_left.webp,https://scrandle.com/media/o/FTw2DdYXwAIVVrK.webp,scrandle,center,539.9748929533558
2025-08-24,8,right,1487117692108779521,https://twitter.com/FootyScran/status/1487117692108779521,2.5,53.7,2022,22,223,Nairn County FC,SCO,8_right.webp,https://scrandle.com/media/o/FKNNqBFWUAQPsba.webp,scrandle,center,145.74101695430244
2025-08-24,9,left,1691158475034726401,https://twitter.com/FootyScran/status/1691158475034726401,2.4,79.5,2023,3,804,Atlético Nacional,COL,9_left.webp,https://scrandle.com/media/o/F3gzqwWXgAE7EXY.webp,scrandle,center,407.7739067417262
2025-08-24,9,right,1657390358160973826,https://twitter.com/FootyScran/status/1657390358160973826,6.0,13.1,2023,3,2,Chelsea,ENG,9_right.webp,https://scrandle.com/media/o/FwA7vqsWYAIP6Td.webp,scrandle,center,136.98229467221415
